timestamp,long,lat,individual,tag_ident,ind_ident,study_name,utm_east,utm_north,utm_zone,study_tz,study_ts,date,count
2014-02-12 20:23:49,-111.9422461000000000000000000000000,38.5600436000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417905.5626361650000000000000000000000,4268376.7854826500000000000000000000000,12N,Mountain Standard Time,2014-02-12 13:23:49,3/29/2021,1
2014-02-12 23:01:36,-111.9422844000000000000000000000000,38.5599952999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417902.1706815650000000000000000000000,4268371.4600322100000000000000000000000,12N,Mountain Standard Time,2014-02-12 16:01:36,3/29/2021,1
2014-02-13 03:01:53,-111.9417463999990000000000000000000,38.5601806000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417949.2563130320000000000000000000000,4268391.5416094400000000000000000000000,12N,Mountain Standard Time,2014-02-12 20:01:53,3/29/2021,1
2014-02-13 07:02:29,-111.9406168999990000000000000000000,38.5574389000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418044.5537996020000000000000000000000,4268086.2982463800000000000000000000000,12N,Mountain Standard Time,2014-02-13 00:02:29,3/29/2021,1
2014-02-13 11:01:26,-111.9345742000000000000000000000000,38.5586277999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418572.4029995850000000000000000000000,4268212.8549813800000000000000000000000,12N,Mountain Standard Time,2014-02-13 04:01:26,3/29/2021,1
2014-02-13 23:01:20,-111.9404332999990000000000000000000,38.5664828000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418070.8201390020000000000000000000000,4269089.7008818700000000000000000000000,12N,Mountain Standard Time,2014-02-13 16:01:20,3/29/2021,1
2014-02-14 03:01:36,-111.9279863999990000000000000000000,38.5700422000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419159.1860655220000000000000000000000,4269473.6501272700000000000000000000000,12N,Mountain Standard Time,2014-02-13 20:01:36,3/29/2021,1
2014-02-14 07:01:48,-111.9279068999990000000000000000000,38.5736502999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419170.1549582120000000000000000000000,4269873.9573190700000000000000000000000,12N,Mountain Standard Time,2014-02-14 00:01:48,3/29/2021,1
2014-02-14 11:01:23,-111.9278800000000000000000000000000,38.5737221999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419172.5788305150000000000000000000000,4269881.9121267500000000000000000000000,12N,Mountain Standard Time,2014-02-14 04:01:23,3/29/2021,1
2014-02-14 15:01:04,-111.9275868999990000000000000000000,38.5735999999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419197.9743148080000000000000000000000,4269868.0942548000000000000000000000000,12N,Mountain Standard Time,2014-02-14 08:01:04,3/29/2021,1
2014-02-14 19:01:04,-111.9286977999990000000000000000000,38.5753874999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419103.2068607590000000000000000000000,4270067.4239601600000000000000000000000,12N,Mountain Standard Time,2014-02-14 12:01:04,3/29/2021,1
2014-02-14 23:02:17,-111.9276617000000000000000000000000,38.5737819000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419191.6621528150000000000000000000000,4269888.3447949700000000000000000000000,12N,Mountain Standard Time,2014-02-14 16:02:17,3/29/2021,1
2014-02-15 07:01:19,-111.9281583000000000000000000000000,38.5736514000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419148.2563403410000000000000000000000,4269874.3005744800000000000000000000000,12N,Mountain Standard Time,2014-02-15 00:01:19,3/29/2021,1
2014-02-15 11:01:21,-111.9276964000000000000000000000000,38.5737293999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419188.5805668770000000000000000000000,4269882.5495868700000000000000000000000,12N,Mountain Standard Time,2014-02-15 04:01:21,3/29/2021,1
2014-02-15 15:01:42,-111.9282900000000000000000000000000,38.5752019000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419138.5220259000000000000000000000000,4270046.4696384800000000000000000000000,12N,Mountain Standard Time,2014-02-15 08:01:42,3/29/2021,1
2014-02-15 23:01:20,-111.9282857999990000000000000000000,38.5739292000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419137.4610525570000000000000000000000,4269905.2391973000000000000000000000000,12N,Mountain Standard Time,2014-02-15 16:01:20,3/29/2021,1
2014-02-16 03:01:22,-111.9278977999990000000000000000000,38.5737207999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419171.0266771090000000000000000000000,4269881.7724328200000000000000000000000,12N,Mountain Standard Time,2014-02-15 20:01:22,3/29/2021,1
2014-02-16 07:01:17,-111.9274472000000000000000000000000,38.5735539000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419210.0921751970000000000000000000000,4269862.8558661200000000000000000000000,12N,Mountain Standard Time,2014-02-16 00:01:17,3/29/2021,1
2014-02-16 11:01:21,-111.9280899999990000000000000000000,38.5736056000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419154.1547262620000000000000000000000,4269869.1582219300000000000000000000000,12N,Mountain Standard Time,2014-02-16 04:01:21,3/29/2021,1
2014-02-16 23:01:55,-111.9279917000000000000000000000000,38.5739560999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419163.1106167860000000000000000000000,4269907.9653969900000000000000000000000,12N,Mountain Standard Time,2014-02-16 16:01:55,3/29/2021,1
2014-02-17 03:00:59,-111.9276605999990000000000000000000,38.5738836000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419191.8719134040000000000000000000000,4269899.6290932000000000000000000000000,12N,Mountain Standard Time,2014-02-16 20:00:59,3/29/2021,1
2014-02-17 19:01:19,-111.9276397000000000000000000000000,38.5739439000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419193.7600942420000000000000000000000,4269906.3019758200000000000000000000000,12N,Mountain Standard Time,2014-02-17 12:01:19,3/29/2021,1
2014-02-17 23:01:20,-111.9277443999990000000000000000000,38.5737882999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419184.4652093320000000000000000000000,4269889.1277161000000000000000000000000,12N,Mountain Standard Time,2014-02-17 16:01:20,3/29/2021,1
2014-02-18 03:00:59,-111.9276724999990000000000000000000,38.5738756000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419190.8263261950000000000000000000000,4269898.7518293700000000000000000000000,12N,Mountain Standard Time,2014-02-17 20:00:59,3/29/2021,1
2014-02-18 07:01:15,-111.9276110999990000000000000000000,38.5738699999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419196.1686867420000000000000000000000,4269898.0764187700000000000000000000000,12N,Mountain Standard Time,2014-02-18 00:01:15,3/29/2021,1
2014-02-18 23:01:19,-111.9317843999990000000000000000000,38.5902669000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418851.0820505110000000000000000000000,4271721.2600309300000000000000000000000,12N,Mountain Standard Time,2014-02-18 16:01:19,3/29/2021,1
2014-02-19 03:01:08,-111.9302861000000000000000000000000,38.5914199999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418982.8672745720000000000000000000000,4271847.8928650000000000000000000000000,12N,Mountain Standard Time,2014-02-18 20:01:08,3/29/2021,1
2014-02-19 11:01:22,-111.9311380999990000000000000000000,38.5931977999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418910.6665023730000000000000000000000,4272045.9211799100000000000000000000000,12N,Mountain Standard Time,2014-02-19 04:01:22,3/29/2021,1
2014-02-19 15:01:21,-111.9265900000000000000000000000000,38.5992278000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419313.5024262220000000000000000000000,4272711.0441776700000000000000000000000,12N,Mountain Standard Time,2014-02-19 08:01:21,3/29/2021,1
2014-02-19 23:01:20,-111.9125650000000000000000000000000,38.6030011000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420538.9692677620000000000000000000000,4273117.5247150600000000000000000000000,12N,Mountain Standard Time,2014-02-19 16:01:20,3/29/2021,1
2014-02-20 03:01:01,-111.8841352999990000000000000000000,38.6140680999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423026.3383577030000000000000000000000,4274321.3726656300000000000000000000000,12N,Mountain Standard Time,2014-02-19 20:01:01,3/29/2021,1
2014-02-20 07:01:19,-111.8725067000000000000000000000000,38.6090463999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",424033.4571413220000000000000000000000,4273754.4456269000000000000000000000000,12N,Mountain Standard Time,2014-02-20 00:01:19,3/29/2021,1
2014-02-20 11:02:04,-111.8754002999990000000000000000000,38.6070408000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423779.3937532210000000000000000000000,4273534.2894014600000000000000000000000,12N,Mountain Standard Time,2014-02-20 04:02:04,3/29/2021,1
2014-02-20 19:00:58,-111.9060800000000000000000000000000,38.6019086000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421102.4609534410000000000000000000000,4272990.7016582800000000000000000000000,12N,Mountain Standard Time,2014-02-20 12:00:58,3/29/2021,1
2014-02-21 11:01:18,-111.9108446999990000000000000000000,38.6147258000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420701.6735316890000000000000000000000,4274417.0894086500000000000000000000000,12N,Mountain Standard Time,2014-02-21 04:01:18,3/29/2021,1
2014-02-21 15:01:40,-111.9183242000000000000000000000000,38.6230436000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420059.7283869200000000000000000000000,4275346.5782516600000000000000000000000,12N,Mountain Standard Time,2014-02-21 08:01:40,3/29/2021,1
2014-02-22 03:00:57,-111.9108568999990000000000000000000,38.6147119000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420700.5960729030000000000000000000000,4274415.5575079100000000000000000000000,12N,Mountain Standard Time,2014-02-21 20:00:57,3/29/2021,1
2014-02-22 07:01:12,-111.8744963999990000000000000000000,38.6079900000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423859.1003886020000000000000000000000,4273638.8688065300000000000000000000000,12N,Mountain Standard Time,2014-02-22 00:01:12,3/29/2021,1
2014-02-22 11:01:19,-111.9175814000000000000000000000000,38.6241222000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420125.5870539410000000000000000000000,4275465.6206437900000000000000000000000,12N,Mountain Standard Time,2014-02-22 04:01:19,3/29/2021,1
2014-02-22 15:00:57,-111.9189307999990000000000000000000,38.6240358000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420008.0250869130000000000000000000000,4275457.2083098300000000000000000000000,12N,Mountain Standard Time,2014-02-22 08:00:57,3/29/2021,1
2014-02-22 23:01:21,-111.9188417000000000000000000000000,38.6240517000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420015.7989615460000000000000000000000,4275458.8950342600000000000000000000000,12N,Mountain Standard Time,2014-02-22 16:01:21,3/29/2021,1
2014-02-23 03:02:26,-111.9033081000000000000000000000000,38.6183882999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421361.8229231630000000000000000000000,4274817.0221279200000000000000000000000,12N,Mountain Standard Time,2014-02-22 20:02:26,3/29/2021,1
2014-02-23 07:01:08,-111.8776656000000000000000000000000,38.6088341999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423584.0542533800000000000000000000000,4273735.1797432700000000000000000000000,12N,Mountain Standard Time,2014-02-23 00:01:08,3/29/2021,1
2014-02-23 11:00:53,-111.8777783000000000000000000000000,38.6092149999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423574.6455917760000000000000000000000,4273777.5296103900000000000000000000000,12N,Mountain Standard Time,2014-02-23 04:00:53,3/29/2021,1
2014-02-23 23:01:20,-111.9176424999990000000000000000000,38.6222453000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420118.1859619540000000000000000000000,4275257.3997170400000000000000000000000,12N,Mountain Standard Time,2014-02-23 16:01:20,3/29/2021,1
2014-02-24 07:01:20,-111.8777086000000000000000000000000,38.6086042000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423580.0663090920000000000000000000000,4273709.6932304600000000000000000000000,12N,Mountain Standard Time,2014-02-24 00:01:20,3/29/2021,1
2014-02-24 11:01:20,-111.8777407999990000000000000000000,38.6086272000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",423577.2870845210000000000000000000000,4273712.2722630500000000000000000000000,12N,Mountain Standard Time,2014-02-24 04:01:20,3/29/2021,1
2014-02-24 19:01:48,-111.9176561000000000000000000000000,38.6222056000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420116.9579995890000000000000000000000,4275253.0061614100000000000000000000000,12N,Mountain Standard Time,2014-02-24 12:01:48,3/29/2021,1
2014-02-24 23:01:08,-111.9176714000000000000000000000000,38.6222193999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420115.6414015920000000000000000000000,4275254.5508231200000000000000000000000,12N,Mountain Standard Time,2014-02-24 16:01:08,3/29/2021,1
2014-02-25 07:01:42,-111.9175881000000000000000000000000,38.6221960999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420122.8670536750000000000000000000000,4275251.8927934200000000000000000000000,12N,Mountain Standard Time,2014-02-25 00:01:42,3/29/2021,1
2014-02-25 11:02:19,-111.9173506000000000000000000000000,38.6223018999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420143.6594437760000000000000000000000,4275263.4264441000000000000000000000000,12N,Mountain Standard Time,2014-02-25 04:02:19,3/29/2021,1
2014-02-25 15:01:53,-111.9182713999990000000000000000000,38.6230289000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420064.3084035160000000000000000000000,4275344.9010492100000000000000000000000,12N,Mountain Standard Time,2014-02-25 08:01:53,3/29/2021,1
2014-02-25 23:01:19,-111.9181363999990000000000000000000,38.6229742000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420075.9996837820000000000000000000000,4275338.7135833100000000000000000000000,12N,Mountain Standard Time,2014-02-25 16:01:19,3/29/2021,1
2014-02-26 03:01:21,-111.9026355999990000000000000000000,38.6193722000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421421.4426265040000000000000000000000,4274925.6265345400000000000000000000000,12N,Mountain Standard Time,2014-02-25 20:01:21,3/29/2021,1
2014-02-26 07:01:20,-111.9024988999990000000000000000000,38.6203696999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421434.4315251020000000000000000000000,4275036.1990105400000000000000000000000,12N,Mountain Standard Time,2014-02-26 00:01:20,3/29/2021,1
2014-02-26 11:01:15,-111.9025294000000000000000000000000,38.6203494000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421431.7541991280000000000000000000000,4275033.9724889800000000000000000000000,12N,Mountain Standard Time,2014-02-26 04:01:15,3/29/2021,1
2014-02-26 15:01:14,-111.9180228000000000000000000000000,38.6233702999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420086.3284114080000000000000000000000,4275382.5687256900000000000000000000000,12N,Mountain Standard Time,2014-02-26 08:01:14,3/29/2021,1
2014-02-26 23:01:07,-111.9180891999990000000000000000000,38.6233768999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420080.5555223040000000000000000000000,4275383.3589247700000000000000000000000,12N,Mountain Standard Time,2014-02-26 16:01:07,3/29/2021,1
2014-02-27 03:01:36,-111.9024481000000000000000000000000,38.6200417000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421438.4960722110000000000000000000000,4274999.7583813200000000000000000000000,12N,Mountain Standard Time,2014-02-26 20:01:36,3/29/2021,1
2014-02-27 11:01:20,-111.9025053000000000000000000000000,38.6205786000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421434.1022974450000000000000000000000,4275059.3854783700000000000000000000000,12N,Mountain Standard Time,2014-02-27 04:01:20,3/29/2021,1
2014-02-28 03:01:01,-111.9023313999990000000000000000000,38.6203556000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421448.9978523300000000000000000000000,4275034.4910188300000000000000000000000,12N,Mountain Standard Time,2014-02-27 20:01:01,3/29/2021,1
2014-02-28 07:00:59,-111.9023363999990000000000000000000,38.6203266999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421448.5310514910000000000000000000000,4275031.2883538900000000000000000000000,12N,Mountain Standard Time,2014-02-28 00:00:59,3/29/2021,1
2014-02-28 11:01:20,-111.9023418999990000000000000000000,38.6203185999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421448.0434128220000000000000000000000,4275030.3942287500000000000000000000000,12N,Mountain Standard Time,2014-02-28 04:01:20,3/29/2021,1
2014-02-28 19:00:57,-111.9179131000000000000000000000000,38.6230892000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420095.5659978130000000000000000000000,4275351.2803704900000000000000000000000,12N,Mountain Standard Time,2014-02-28 12:00:57,3/29/2021,1
2014-02-28 23:01:22,-111.9177796999990000000000000000000,38.6230668999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420107.1539597370000000000000000000000,4275348.6896764100000000000000000000000,12N,Mountain Standard Time,2014-02-28 16:01:22,3/29/2021,1
2014-03-01 03:01:00,-111.9022963999990000000000000000000,38.6202730999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421451.9547850420000000000000000000000,4275025.3062961600000000000000000000000,12N,Mountain Standard Time,2014-02-28 20:01:00,3/29/2021,1
2014-03-01 07:01:42,-111.9022156000000000000000000000000,38.6204980999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",421459.2342474680000000000000000000000,4275050.2047104800000000000000000000000,12N,Mountain Standard Time,2014-03-01 00:01:42,3/29/2021,1
2014-03-02 03:01:43,-111.9175500000000000000000000000000,38.6231010999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420127.1876960410000000000000000000000,4275352.2848297900000000000000000000000,12N,Mountain Standard Time,2014-03-01 20:01:43,3/29/2021,1
2014-03-02 07:01:22,-111.9176441999990000000000000000000,38.6230753000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420118.9587973330000000000000000000000,4275349.5038606900000000000000000000000,12N,Mountain Standard Time,2014-03-02 00:01:22,3/29/2021,1
2014-03-02 19:01:18,-111.9194731000000000000000000000000,38.6239266999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419960.6962457240000000000000000000000,4275445.5745868000000000000000000000000,12N,Mountain Standard Time,2014-03-02 12:01:18,3/29/2021,1
2014-03-03 07:01:19,-111.9140239000000000000000000000000,38.6172760999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420427.7042846000000000000000000000000,4274702.8394105000000000000000000000000,12N,Mountain Standard Time,2014-03-03 00:01:19,3/29/2021,1
2014-03-03 19:01:20,-111.9295053000000000000000000000000,38.6106960999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419072.5188641800000000000000000000000,4273986.2105337100000000000000000000000,12N,Mountain Standard Time,2014-03-03 12:01:20,3/29/2021,1
2014-03-03 23:01:05,-111.9294782999990000000000000000000,38.6108943999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419075.0924474200000000000000000000000,4274008.1914753400000000000000000000000,12N,Mountain Standard Time,2014-03-03 16:01:05,3/29/2021,1
2014-03-04 03:01:02,-111.9223803000000000000000000000000,38.6060816999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419687.7256483390000000000000000000000,4273467.9085619800000000000000000000000,12N,Mountain Standard Time,2014-03-03 20:01:02,3/29/2021,1
2014-03-04 07:00:49,-111.9074197000000000000000000000000,38.5915030999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",420974.3944991110000000000000000000000,4271837.1915491000000000000000000000000,12N,Mountain Standard Time,2014-03-04 00:00:49,3/29/2021,1
2014-03-04 19:01:21,-111.9399439000000000000000000000000,38.5676357999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418114.7654744450000000000000000000000,4269217.2086902800000000000000000000000,12N,Mountain Standard Time,2014-03-04 12:01:21,3/29/2021,1
2014-03-04 23:01:14,-111.9398685999990000000000000000000,38.5677936000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418121.5046200940000000000000000000000,4269234.6520605000000000000000000000000,12N,Mountain Standard Time,2014-03-04 16:01:14,3/29/2021,1
2014-03-05 03:00:55,-111.9236527999990000000000000000000,38.5576052999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",419522.8414212100000000000000000000000,4268089.7731838500000000000000000000000,12N,Mountain Standard Time,2014-03-04 20:00:55,3/29/2021,1
2014-03-05 07:01:47,-111.9375680999990000000000000000000,38.5364286000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",418286.4235561300000000000000000000000,4265752.1593394400000000000000000000000,12N,Mountain Standard Time,2014-03-05 00:01:47,3/29/2021,1
2014-03-05 11:01:21,-111.9424889000000000000000000000000,38.5294602999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417849.6189115320000000000000000000000,4264983.3020856700000000000000000000000,12N,Mountain Standard Time,2014-03-05 04:01:21,3/29/2021,1
2014-03-05 15:01:04,-111.9423658000000000000000000000000,38.5319567000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417863.1873710310000000000000000000000,4265260.2065041200000000000000000000000,12N,Mountain Standard Time,2014-03-05 08:01:04,3/29/2021,1
2014-03-05 19:01:10,-111.9553156000000000000000000000000,38.5321613999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",416734.6923657950000000000000000000000,4265294.5665907100000000000000000000000,12N,Mountain Standard Time,2014-03-05 12:01:10,3/29/2021,1
2014-03-05 23:01:18,-111.9427591999990000000000000000000,38.5324499999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417829.4589819940000000000000000000000,4265315.2972518600000000000000000000000,12N,Mountain Standard Time,2014-03-05 16:01:18,3/29/2021,1
2014-03-06 03:00:52,-111.9420116999990000000000000000000,38.5318672000000000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417893.9497078920000000000000000000000,4265249.9588868000000000000000000000000,12N,Mountain Standard Time,2014-03-05 20:00:52,3/29/2021,1
2014-03-06 07:02:06,-111.9416767000000000000000000000000,38.5318421999999000000000000000000,Puma concolor,F64,F64,"Site fidelity in cougars and coyotes, Utah/Idaho USA (data from Mahoney et al. 2016)",417923.1206081280000000000000000000000,4265246.8857133600000000000000000000000,12N,Mountain Standard Time,2014-03-06 00:02:06,3/29/2021,1
